timestamp,source,sessionID,current_function,current_command,filename,parent_id,current_id,x,y,distance,direction,distance_moved,instruction_pointer,stack_pointer,frame_pointer,rax,rbx,rcx,rdx,rsi,call_depthobstructed?call_depth,response_time(ns)
20260723-015337,server,CLI-20260723-015336,handle_request()RECEIVED_MOVE,move, ,1,3,0,0,5.96172,1.5708,0,99501038881618,140726559289784,140726559289792,140726559289920,140726559289920,131465516540032,3,140726559290888,n/a,3, 
20260723-015337,server,CLI-20260723-015336,handle_request()RECEIVED_MOVE,move, ,1,4,1.8835e-06,6,7.75176,1.5708,6,99501038881618,140726559289784,140726559289792,140726559289920,140726559289920,131465516540032,3,140726559290888,n/a,4, 
20260723-015337,server,CLI-20260723-015336,handle_request()RECEIVED_MOVE,move, ,1,5,4.33205e-06,13.8,9.93635,-1.5708,7.8,99501038881618,140726559289784,140726559289792,140726559289920,140726559289920,131465516540032,3,140726559290888,n/a,5, 
20260723-015337,server,CLI-20260723-015336,handle_request()RECEIVED_MOVE,move, ,1,6,7.45552e-06,3.85,16.0566,0,9.95,99501038881618,140726559289784,140726559289792,140726559289920,140726559289920,131465516540032,3,140726559290888,n/a,6, 
20260723-015337,server,CLI-20260723-015336,handle_request()RECEIVED_MOVE,move, ,1,7,16.1,3.85,0.750196,2.75349,16.1,99501038881618,140726559289784,140726559289792,140726559289920,140726559289920,131465516540032,3,140726559290888,n/a,7, 
20260723-015337,server,CLI-20260723-015336,handle_request()RECEIVED_MOVE,move, ,1,9,15.3595,4.15275,1.40021,-0.828194,0.8,99501038881618,140726559289784,140726559289792,140726559289920,140726559289920,131465516540032,3,140726559290888,n/a,9, 
20260723-015337,server,CLI-20260723-015336,handle_request()RECEIVED_MOVE,move, ,1,11,16.34,3.08452,0.87339,0.912989,1.45,99501038881618,140726559289784,140726559289792,140726559289920,140726559289920,131465516540032,3,140726559290888,n/a,11, 
20260723-015351,server,CLI-20260723-015351,handle_request()RECEIVED_MOVE,move, ,1,2,0,0,18.8219,-1.5708,0,95677505444690,140735118043608,140735118043616,140735118043744,140735118043744,130531384221824,3,140735118044712,n/a,2, 
20260723-015351,server,CLI-20260723-015351,handle_request()RECEIVED_MOVE,move, ,1,3,0,0,19.2429,0,0,95677505444690,140735118043608,140735118043616,140735118043744,140735118043744,130531384221824,3,140735118044712,n/a,3, 
20260723-015351,server,CLI-20260723-015351,handle_request()RECEIVED_MOVE,move, ,1,4,19.25,0,11.2192,0,19.25,95677505444690,140735118043608,140735118043616,140735118043744,140735118043744,130531384221824,3,140735118044712,n/a,4, 
20260723-015351,server,CLI-20260723-015351,handle_request()RECEIVED_MOVE,move, ,1,5,30.5,0,19.0427,-1.5708,11.25,95677505444690,140735118043608,140735118043616,140735118043744,140735118043744,130531384221824,3,140735118044712,n/a,5, 
20260723-015351,server,CLI-20260723-015351,handle_request()RECEIVED_MOVE,move, ,1,6,30.5,0,10.6464,3.14159,0,95677505444690,140735118043608,140735118043616,140735118043744,140735118043744,130531384221824,3,140735118044712,n/a,6, 
20260723-015351,server,CLI-20260723-015351,handle_request()RECEIVED_MOVE,move, ,1,7,30.5,0,0.17306,0.664075,0,95677505444690,140735118043608,140735118043616,140735118043744,140735118043744,130531384221824,3,140735118044712,n/a,7, 
20260723-015351,server,CLI-20260723-015351,handle_request()RECEIVED_MOVE,move, ,1,9,30.6575,0.123266,1.02517,-2.93444,0.2,95677505444690,140735118043608,140735118043616,140735118043744,140735118043744,130531384221824,3,140735118044712,n/a,9, 
20260723-015351,server,CLI-20260723-015351,handle_request()RECEIVED_MOVE,move, ,1,10,30.1193,0.0101443,0.609656,1.27503,0.55,95677505444690,140735118043608,140735118043616,140735118043744,140735118043744,130531384221824,3,140735118044712,n/a,10, 
20260723-015411,server,CLI-20260723-015406,handle_request()RECEIVED_MOVE,move, ,1,2,0,0,14.0745,3.14159,0,106640344910674,140731314442456,140731314442464,140731314442592,140731314442592,132101320597632,3,140731314443560,n/a,2, 
20260723-015411,server,CLI-20260723-015406,handle_request()RECEIVED_MOVE,move, ,1,3,0,0,8.39586,0,0,106640344910674,140731314442456,140731314442464,140731314442592,140731314442592,132101320597632,3,140731314443560,n/a,3, 
20260723-015411,server,CLI-20260723-015406,handle_request()RECEIVED_MOVE,move, ,1,4,8.4,0,14.2345,1.5708,8.4,106640344910674,140731314442456,140731314442464,140731314442592,140731314442592,132101320597632,3,140731314443560,n/a,4, 
20260723-015411,server,CLI-20260723-015406,handle_request()RECEIVED_MOVE,move, ,1,5,8.4,14.25,8.11985,1.5708,14.25,106640344910674,140731314442456,140731314442464,140731314442592,140731314442592,132101320597632,3,140731314443560,n/a,5, 
20260723-015411,server,CLI-20260723-015406,handle_request()RECEIVED_MOVE,move, ,1,6,8.40001,22.4,15.5036,1.5708,8.15,106640344910674,140731314442456,140731314442464,140731314442592,140731314442592,132101320597632,3,140731314443560,n/a,6, 
20260723-015411,server,CLI-20260723-015406,handle_request()RECEIVED_MOVE,move, ,1,7,8.40001,37.95,1.82569,-2.11957,15.55,106640344910674,140731314442456,140731314442464,140731314442592,140731314442592,132101320597632,3,140731314443560,n/a,7, 
20260723-015411,server,CLI-20260723-015406,handle_request()RECEIVED_MOVE,move, ,1,8,7.43498,36.3716,1.58835,-0.150606,1.85,106640344910674,140731314442456,140731314442464,140731314442592,140731314442592,132101320597632,3,140731314443560,n/a,8, 
20260723-015411,server,CLI-20260723-015406,handle_request()RECEIVED_MOVE,move, ,1,9,9.01687,36.1316,1.62461,-1.44718,1.6,106640344910674,140731314442456,140731314442464,140731314442592,140731314442592,132101320597632,3,140731314443560,n/a,9, 
20260723-015411,server,CLI-20260723-015406,handle_request()RECEIVED_MOVE,move, ,1,10,9.22032,34.4942,0.622196,0.950669,1.65,106640344910674,140731314442456,140731314442464,140731314442592,140731314442592,132101320597632,3,140731314443560,n/a,10, 
20260723-015411,server,CLI-20260723-015406,handle_request()RECEIVED_MOVE,move, ,1,11,9.59806,35.0231,1.96739,2.55393,0.65,106640344910674,140731314442456,140731314442464,140731314442592,140731314442592,132101320597632,3,140731314443560,n/a,11, 
20260723-015429,server,CLI-20260723-015428,handle_request()RECEIVED_MOVE,move, ,1,2,0,0,14.1593,3.14159,0,107252055796562,140727497083400,140727497083408,140727497083536,140727497083536,127908501381248,3,140727497084504,n/a,2, 
20260723-015429,server,CLI-20260723-015428,handle_request()RECEIVED_MOVE,move, ,1,3,0,0,10.7415,1.5708,0,107252055796562,140727497083400,140727497083408,140727497083536,140727497083536,127908501381248,3,140727497084504,n/a,3, 
20260723-015429,server,CLI-20260723-015428,handle_request()RECEIVED_MOVE,move, ,1,4,3.3746e-06,10.75,8.49723,0,10.75,107252055796562,140727497083400,140727497083408,140727497083536,140727497083536,127908501381248,3,140727497084504,n/a,4, 
20260723-015429,server,CLI-20260723-015428,handle_request()RECEIVED_MOVE,move, ,1,5,8.5,10.75,7.41519,-1.5708,8.5,107252055796562,140727497083400,140727497083408,140727497083536,140727497083536,127908501381248,3,140727497084504,n/a,5, 
20260723-015429,server,CLI-20260723-015428,handle_request()RECEIVED_MOVE,move, ,1,6,8.50001,3.3,16.8492,-1.5708,7.45,107252055796562,140727497083400,140727497083408,140727497083536,140727497083536,127908501381248,3,140727497084504,n/a,6, 
20260723-015429,server,CLI-20260723-015428,handle_request()RECEIVED_MOVE,move, ,1,7,8.50001,0.05,0.581786,-1.66464,3.25,107252055796562,140727497083400,140727497083408,140727497083536,140727497083536,127908501381248,3,140727497084504,n/a,7, 
20260723-015429,server,CLI-20260723-015428,handle_request()RECEIVED_MOVE,move, ,1,8,8.49532,0.000220028,1.82155,-1.64969,0.05,107252055796562,140727497083400,140727497083408,140727497083536,140727497083536,127908501381248,3,140727497084504,n/a,8, 
20260723-015429,server,CLI-20260723-015428,handle_request()RECEIVED_MOVE,move, ,1,9,8.49532,0.000220028,1.6256,3.00131,0,107252055796562,140727497083400,140727497083408,140727497083536,140727497083536,127908501381248,3,140727497084504,n/a,9, 
20260723-015429,server,CLI-20260723-015428,handle_request()RECEIVED_MOVE,move, ,1,10,6.86153,0.230928,1.11804,-0.827809,1.65,107252055796562,140727497083400,140727497083408,140727497083536,140727497083536,127908501381248,3,140727497084504,n/a,10, 
20260723-015429,server,CLI-20260723-015428,handle_request()RECEIVED_MOVE,move, ,1,11,7.06448,0.00999252,1.87774,3.06924,0.3,107252055796562,140727497083400,140727497083408,140727497083536,140727497083536,127908501381248,3,140727497084504,n/a,11, 
20260723-015444,server,CLI-20260723-015444,handle_request()RECEIVED_MOVE,move, ,1,2,0,0,10.1644,1.5708,0,110555219311442,140725358581032,140725358581040,140725358581168,140725358581168,133081298755712,3,140725358582136,n/a,2, 
20260723-015444,server,CLI-20260723-015444,handle_request()RECEIVED_MOVE,move, ,1,3,3.20195e-06,10.2,7.09602,3.14159,10.2,110555219311442,140725358581032,140725358581040,140725358581168,140725358581168,133081298755712,3,140725358582136,n/a,3, 
20260723-015444,server,CLI-20260723-015444,handle_request()RECEIVED_MOVE,move, ,1,4,3.20195e-06,10.2,11.2393,1.5708,0,110555219311442,140725358581032,140725358581040,140725358581168,140725358581168,133081298755712,3,140725358582136,n/a,4, 
20260723-015444,server,CLI-20260723-015444,handle_request()RECEIVED_MOVE,move, ,1,5,6.73351e-06,21.45,11.8128,1.5708,11.25,110555219311442,140725358581032,140725358581040,140725358581168,140725358581168,133081298755712,3,140725358582136,n/a,5, 
20260723-015444,server,CLI-20260723-015444,handle_request()RECEIVED_MOVE,move, ,1,6,1.04534e-05,33.3,14.1988,1.5708,11.85,110555219311442,140725358581032,140725358581040,140725358581168,140725358581168,133081298755712,3,140725358582136,n/a,6, 
20260723-015444,server,CLI-20260723-015444,handle_request()RECEIVED_MOVE,move, ,1,7,1.4911e-05,47.5,1.19676,-2.83255,14.2,110555219311442,140725358581032,140725358581040,140725358581168,140725358581168,133081298755712,3,140725358582136,n/a,7, 
20260723-015444,server,CLI-20260723-015444,handle_request()RECEIVED_MOVE,move, ,1,8,1.4911e-05,47.5,1.86245,1.68321,0,110555219311442,140725358581032,140725358581040,140725358581168,140725358581168,133081298755712,3,140725358582136,n/a,8, 
20260723-015444,server,CLI-20260723-015444,handle_request()RECEIVED_MOVE,move, ,1,9,1.4911e-05,47.5,0.10021,-2.14595,0,110555219311442,140725358581032,140725358581040,140725358581168,140725358581168,133081298755712,3,140725358582136,n/a,9, 
20260723-015444,server,CLI-20260723-015444,handle_request()RECEIVED_MOVE,move, ,1,10,1.4911e-05,47.5,1.34833,-2.12828,0,110555219311442,140725358581032,140725358581040,140725358581168,140725358581168,133081298755712,3,140725358582136,n/a,10, 
20260723-015459,server,CLI-20260723-015458,handle_request()RECEIVED_MOVE,move, ,1,2,0,0,8.65064,3.14159,0,111414267755346,140725621371320,140725621371328,140725621371456,140725621371456,130352172097664,3,140725621372424,n/a,2, 
20260723-015459,server,CLI-20260723-015458,handle_request()RECEIVED_MOVE,move, ,1,3,0,0,8.23288,1.5708,0,111414267755346,140725621371320,140725621371328,140725621371456,140725621371456,130352172097664,3,140725621372424,n/a,3, 
20260723-015459,server,CLI-20260723-015458,handle_request()RECEIVED_MOVE,move, ,1,4,2.58981e-06,8.25,18.6918,-1.5708,8.25,111414267755346,140725621371320,140725621371328,140725621371456,140725621371456,130352172097664,3,140725621372424,n/a,4, 
20260723-015459,server,CLI-20260723-015458,handle_request()RECEIVED_MOVE,move, ,1,5,5.16393e-06,0.05,7.58063,0,8.2,111414267755346,140725621371320,140725621371328,140725621371456,140725621371456,130352172097664,3,140725621372424,n/a,5, 
20260723-015459,server,CLI-20260723-015458,handle_request()RECEIVED_MOVE,move, ,1,6,7.60001,0.05,14.0907,1.5708,7.6,111414267755346,140725621371320,140725621371328,140725621371456,140725621371456,130352172097664,3,140725621372424,n/a,6, 
20260723-015459,server,CLI-20260723-015458,handle_request()RECEIVED_MOVE,move, ,1,7,7.60001,14.15,0.858178,-2.16284,14.1,111414267755346,140725621371320,140725621371328,140725621371456,140725621371456,130352172097664,3,140725621372424,n/a,7, 
20260723-015459,server,CLI-20260723-015458,handle_request()RECEIVED_MOVE,move, ,1,8,7.09776,13.4032,0.383112,1.664,0.9,111414267755346,140725621371320,140725621371328,140725621371456,140725621371456,130352172097664,3,140725621372424,n/a,8, 
20260723-015459,server,CLI-20260723-015458,handle_request()RECEIVED_MOVE,move, ,1,9,7.06053,13.8014,1.48891,2.87194,0.4,111414267755346,140725621371320,140725621371328,140725621371456,140725621371456,130352172097664,3,140725621372424,n/a,9, 
20260723-015459,server,CLI-20260723-015458,handle_request()RECEIVED_MOVE,move, ,1,10,5.61473,14.201,0.656281,-0.428056,1.5,111414267755346,140725621371320,140725621371328,140725621371456,140725621371456,130352172097664,3,140725621372424,n/a,10, 
20260723-015459,server,CLI-20260723-015458,handle_request()RECEIVED_MOVE,move, ,1,11,6.25158,13.9105,1.83313,-2.23864,0.7,111414267755346,140725621371320,140725621371328,140725621371456,140725621371456,130352172097664,3,140725621372424,n/a,11, 
20260723-015515,server,CLI-20260723-015513,handle_request()RECEIVED_MOVE,move, ,1,2,0,0,8.43241,-1.5708,0,102250943253330,140734261472776,140734261472784,140734261472912,140734261472912,129685969821824,3,140734261473880,n/a,2, 
20260723-015515,server,CLI-20260723-015513,handle_request()RECEIVED_MOVE,move, ,1,3,0,0,12.5865,1.5708,0,102250943253330,140734261472776,140734261472784,140734261472912,140734261472912,129685969821824,3,140734261473880,n/a,3, 
20260723-015515,server,CLI-20260723-015513,handle_request()RECEIVED_MOVE,move, ,1,4,3.95535e-06,12.6,7.38287,1.5708,12.6,102250943253330,140734261472776,140734261472784,140734261472912,140734261472912,129685969821824,3,140734261473880,n/a,4, 
20260723-015515,server,CLI-20260723-015513,handle_request()RECEIVED_MOVE,move, ,1,5,6.27833e-06,20,8.4859,0,7.4,102250943253330,140734261472776,140734261472784,140734261472912,140734261472912,129685969821824,3,140734261473880,n/a,5, 
20260723-015515,server,CLI-20260723-015513,handle_request()RECEIVED_MOVE,move, ,1,6,8.50001,20,6.41668,1.5708,8.5,102250943253330,140734261472776,140734261472784,140734261472912,140734261472912,129685969821824,3,140734261473880,n/a,6, 
20260723-015515,server,CLI-20260723-015513,handle_request()RECEIVED_MOVE,move, ,1,7,8.50001,26.45,1.02275,1.67232,6.45,102250943253330,140734261472776,140734261472784,140734261472912,140734261472912,129685969821824,3,140734261473880,n/a,7, 
20260723-015515,server,CLI-20260723-015513,handle_request()RECEIVED_MOVE,move, ,1,8,8.39359,27.4946,0.840066,0.329951,1.05,102250943253330,140734261472776,140734261472784,140734261472912,140734261472912,129685969821824,3,140734261473880,n/a,8, 
20260723-015515,server,CLI-20260723-015513,handle_request()RECEIVED_MOVE,move, ,1,9,9.19774,27.77,1.59618,-0.428501,0.85,102250943253330,140734261472776,140734261472784,140734261472912,140734261472912,129685969821824,3,140734261473880,n/a,9, 
20260723-015515,server,CLI-20260723-015513,handle_request()RECEIVED_MOVE,move, ,1,10,10.6531,27.1052,1.7413,1.82575,1.6,102250943253330,140734261472776,140734261472784,140734261472912,140734261472912,129685969821824,3,140734261473880,n/a,10, 
20260723-015515,server,CLI-20260723-015513,handle_request()RECEIVED_MOVE,move, ,1,11,10.2117,28.7986,0.629299,-1.65832,1.75,102250943253330,140734261472776,140734261472784,140734261472912,140734261472912,129685969821824,3,140734261473880,n/a,11, 
20260723-015533,server,CLI-20260723-015529,handle_request()RECEIVED_MOVE,move, ,1,2,0,0,7.27206,1.5708,0,107182253075282,140721187883192,140721187883200,140721187883328,140721187883328,135486534967424,3,140721187884296,n/a,2, 
20260723-015533,server,CLI-20260723-015529,handle_request()RECEIVED_MOVE,move, ,1,3,2.29159e-06,7.3,19.7276,0,7.3,107182253075282,140721187883192,140721187883200,140721187883328,140721187883328,135486534967424,3,140721187884296,n/a,3, 
20260723-015533,server,CLI-20260723-015529,handle_request()RECEIVED_MOVE,move, ,1,4,19.75,7.3,14.9026,0,19.75,107182253075282,140721187883192,140721187883200,140721187883328,140721187883328,135486534967424,3,140721187884296,n/a,4, 
20260723-015533,server,CLI-20260723-015529,handle_request()RECEIVED_MOVE,move, ,1,5,34.7,7.3,11.1508,3.14159,14.95,107182253075282,140721187883192,140721187883200,140721187883328,140721187883328,135486534967424,3,140721187884296,n/a,5, 
20260723-015533,server,CLI-20260723-015529,handle_request()RECEIVED_MOVE,move, ,1,6,23.5,7.3,19.6568,0,11.2,107182253075282,140721187883192,140721187883200,140721187883328,140721187883328,135486534967424,3,140721187884296,n/a,6, 
20260723-015533,server,CLI-20260723-015529,handle_request()RECEIVED_MOVE,move, ,1,8,43.2,7.3,0.190476,0.279844,19.7,107182253075282,140721187883192,140721187883200,140721187883328,140721187883328,135486534967424,3,140721187884296,n/a,8, 
20260723-015533,server,CLI-20260723-015529,handle_request()RECEIVED_MOVE,move, ,1,10,43.3922,7.35524,0.09758,-1.47613,0.2,107182253075282,140721187883192,140721187883200,140721187883328,140721187883328,135486534967424,3,140721187884296,n/a,10, 
20260723-015553,server,CLI-20260723-015551,handle_request()RECEIVED_MOVE,move, ,1,2,0,0,17.1851,-1.5708,0,106275124874066,140733435070696,140733435070704,140733435070832,140733435070832,131509575606400,3,140733435071800,n/a,2, 
20260723-015553,server,CLI-20260723-015551,handle_request()RECEIVED_MOVE,move, ,1,3,0,0,17.7605,0,0,106275124874066,140733435070696,140733435070704,140733435070832,140733435070832,131509575606400,3,140733435071800,n/a,3, 
